# time   center_error   angle_error_deg
2.526666666666666644e-04 2.950136549770832062e-02 5.143410244027510902e-01
2.536666666666666887e-04 2.950588986277580261e-02 5.146432163173459973e-01
2.546666666666667130e-04 2.951044030487537384e-02 5.149457661750952431e-01
2.556666666666667373e-04 2.951501123607158661e-02 5.152482970818123009e-01
2.566666666666667616e-04 2.951938286423683167e-02 5.155510458937399010e-01
2.576666666666667859e-04 2.952372096478939056e-02 5.158506079356726115e-01
2.586666666666668103e-04 2.952776849269866943e-02 5.161541979885172493e-01
2.596666666666668346e-04 2.953241765499114990e-02 5.164509577885104674e-01
2.606666666666668589e-04 2.953715808689594269e-02 5.167603626225769631e-01
2.616666666666668832e-04 2.954125031828880310e-02 5.170634425558249259e-01
2.626666666666669075e-04 2.954576909542083740e-02 5.173724581858459848e-01
2.636666666666669318e-04 2.955042757093906403e-02 5.176769960205800380e-01
2.646666666666669561e-04 2.955531328916549683e-02 5.179854109692464403e-01
2.656666666666669804e-04 2.955987863242626190e-02 5.182924996591283806e-01
2.666666666666670047e-04 2.956473641097545624e-02 5.186023053022215112e-01
2.676666666666670290e-04 2.956918440759181976e-02 5.189079634573907640e-01
2.686666666666670533e-04 2.957408875226974487e-02 5.192237489896281977e-01
2.696666666666670776e-04 2.957928925752639771e-02 5.195414183082491810e-01
2.706666666666671019e-04 2.958394959568977356e-02 5.198580004386212927e-01
2.716666666666671262e-04 2.958915010094642639e-02 5.201810528039034764e-01
2.726666666666671505e-04 2.959407866001129150e-02 5.204971682142444100e-01
2.736666666666671749e-04 2.959929592907428741e-02 5.208135419405016675e-01
2.746666666666671992e-04 2.960414625704288483e-02 5.211344729355218419e-01
2.756666666666672235e-04 2.960936166346073151e-02 5.214532433065691697e-01
2.766666666666672478e-04 2.961410582065582275e-02 5.217765167819736760e-01
2.776666666666672721e-04 2.961940690875053406e-02 5.221003169169897706e-01
2.786666666666672964e-04 2.962437644600868225e-02 5.224259390152443672e-01
2.796666666666673207e-04 2.962958440184593201e-02 5.227522358006155834e-01
2.806666666666673450e-04 2.963455766439437866e-02 5.230809127112188150e-01
2.816666666666673693e-04 2.963975630700588226e-02 5.234140367029765928e-01
2.826666666666673936e-04 2.964514866471290588e-02 5.237449540843549523e-01
2.836666666666674179e-04 2.965043112635612488e-02 5.240811975397153821e-01
2.846666666666674422e-04 2.965585514903068542e-02 5.244193715554291702e-01
2.856666666666674665e-04 2.966147661209106445e-02 5.247483859302219944e-01
2.866666666666674908e-04 2.966730482876300812e-02 5.250895748070515401e-01
2.876666666666675152e-04 2.967274561524391174e-02 5.254272926607227445e-01
2.886666666666675395e-04 2.967829629778862000e-02 5.257667906123701940e-01
2.896666666666675638e-04 2.968415431678295135e-02 5.261084957893461533e-01
2.906666666666675881e-04 2.968971990048885345e-02 5.264458270602915269e-01
2.916666666666676124e-04 2.969534881412982941e-02 5.267943098790719425e-01
2.926666666666676367e-04 2.970097959041595459e-02 5.271350709179820626e-01
2.936666666666676610e-04 2.970678545534610748e-02 5.274801132822890537e-01
2.946666666666676853e-04 2.971294894814491272e-02 5.278336137375551074e-01
2.956666666666677096e-04 2.971843257546424866e-02 5.281819602624039378e-01
2.966666666666677339e-04 2.972415275871753693e-02 5.285323430795718647e-01
